Channel ID,Created Date,Video ID,Published Time,Duration,Viewship,Title,Description
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,rT_6fROhlJw,11 bulan lalu,12:43,20386,Ismail Sabri terbukti taat kepada Umno,"Dengan Pendaftar Pertubuhan (RoS) melulusnya permohonan Umno untuk menangguhkan pemilihan parti, maka terbuktilah yang Ismail Sabri Yaakob memang taat kepada parti."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,gCZPv3kDbIo,11 bulan lalu,22:32,31340,Lebih baik Najib Razak diberi ruang yang luas untuk dia bela diri di dalam mahkamah,Lebih baik Najib Razak diberi ruang yang luas untuk dia bela diri di dalam mahkamah. Ini supaya isu ini tidak boleh diguna sebagai bahan pilihan raya macam kes sodomi dan ‘mata lebam’ Anwar...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,lz53MbO7iYE,11 bulan lalu,15:11,144865,Cerita sebenar Lokman lompat dari PKR masuk Umno,Peristiwa ini berpunca daripada mesyuarat agung PKR di Sungai Petani pada tahun 2002 di mana Pemuda Keadilan menuduh Dr Wan Azizah Wan Ismail sapu berjuta-juta duit parti.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,gBFm8_IRD-0,11 bulan lalu,10:28,21064,Najib hanya perlu timbulkan keraguan,Najib Razak tak perlu buktikan yang dia tidak bersalah. Dia hanya perlu timbulkan ragu-ragu atau doubt. Pendakwa perlu membuktikan yang Najib bersalah.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,FXpcZYXndjA,11 bulan lalu,9:40,118399,Sebab apa Najib tukar peguam?,Sebab peguam baru ini pakar tentang isu ‘conflict of interest’.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,CDdh--FfcXs,11 bulan lalu,7:44,15698,Apa yang tak kena dengan kerajaan?,Tun Dr Mahathir tak bagus. Pak Lah tak bagus. Najib Razak tak bagus. Muhyiddin Yassin tak bagus. Sekarang ni Ismail Sabri Yaakob pula tak bagus juga. Sudah 41 tahun semua PM tak bagus. Siapa...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,BtQlXD3RR7k,11 bulan lalu,19:45,14772,Kekuatan Umno: di antara fakta dan dongeng,"PRU 1982, BN menang 60% undi. PRU 1986, BN menang 57% undi. PRU 1990, BN menang 53% undi. PRU 1995, BN menang 65% undi. PRU 1999, BN menang 56% undi. PRU 2004, BN menang 64% undi. PRU 2008,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,pAJ1Mm_iIH8,11 bulan lalu,9:14,40650,Belum tentu siapa menang PRU15,Tidak ada satu parti pun yang akan menang PRU15. Semua parti akan menang undi minoriti. Yang akan membentuk kerajaan adalah dari gabungan beberapa parti. Dan belum tentu gabungan ini adalah...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,4hloh4Bd4OE,11 bulan lalu,21:56,8425,"PRU15 tidak menguntungkan rakyat, hanya menguntungkan orang politik","Orang politik memberi gambaran yang PRU15 tergempar akan menguntungkan rakyat. Yang sebenarnya, tidak ada faedah langsung untuk rakyat sekiranya pilihan raya diadakan. Yang untung hanyalah..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:52,YV3BkOdFegM,11 bulan lalu,13:51,11534,Ismail Sabri sah menerima mandat rakyat,"Hanya 160,000 ahli parti Conservative -- dari jumlah 46 juta pengundi berdaftar dan 67 juta rakyat Britain -- akan memilih perdana menteri Britain yang baru. Ini cara sistem parlimen Westminster,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,wntEJVBhAFM,11 bulan lalu,17:51,13820,Melayu hamba di negara sendiri,"Perangai orang Melayu sendiri lah yang menyebabkan mereka menjadi hamba di negara sendiri semenjak dari 1,000 tahun dulu."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,3jZ9CdlfMb4,11 bulan lalu,12:44,12383,Ismail Sabri perlu memikirkan masalah orang Melayu,"Tun Dr Mahathir Mohamad gagal, Tun Abdullah Ahmad Badawi gagal, Najib Tun Razak gagal, dan Muhyiddin Yassin gagal. Semua perdana menteri semenjak 1981 gagal. Sekarang giliran Ismail Sabri Yaakob..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,Vo5Amq_QEQI,11 bulan lalu,9:52,19373,"Anwar bagitahu Agong dia ada cukup sokongan untuk jadi PM, sekarang cakap lain pulak",Anwar Ibrahim telah mengadap DYMM Agong dan memaklumkan kepada Tuanku bahawa dia ada sokongan majoriti untuk menjadi PM. Sekarang ni pula Anwar berkata dia tidak ada majoriti untuk menjadi...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,Vk0jEfUm6UQ,11 bulan lalu,7:32,30304,Presiden Umno perlu letak jawatan,"Anwar Ibrahim telah mengesahkan bahawa 15 ahli parlimen Umno, termasuk Presiden Umno, telah menandatangani surat sumpah (SD) menyokongnya sebagai perdana menteri. Selama dua tahun ini, Ahmad..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,VqyvnV-pXvg,11 bulan lalu,19:33,71722,Tindakan Lokman akan menyebabkan Najib masuk penjara,Sepatutnya Lokman Adam memainkan peranan untuk merapatkan Ismail Sabri dengan Najib Razak. Sebaliknya Lokman mencetuskan krisis di antara Ismail Sabri dan Najib. Lokman tidak membantu Najib...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,bckPdPrCqU0,11 bulan lalu,17:22,15819,Perlantikan TPM budi bicara Ismail Sabri,"Di dalam Perlembagaan Malaysia tidak ada peruntukan untuk Timbalan Perdana Menteri (TPM). Kuasa perlantikan TPM adalah budi bicara Ismail Sabri, akan tetapi ia perlu mendapatkan perkenan dari..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,ZrbPw33ggxs,11 bulan lalu,13:09,29546,Bersatu yang tak mahu jawatan TPM,"Bersatu tidak tahu siapa nak dicadangkan sebagai calon Timbalan Perdana Menteri (TPM). Kalau mencadangkan Hamzah Zainuddin, Azmin Ali akan merajuk dan akan keluar parti. Tapi Azmin ada kes..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,98bN-DWuh6U,11 bulan lalu,12:52,31116,"Umno, PAS dan Bersatu menipu rakyat","Nampaknya, Umno, PAS dan Bersatu banyak menipu rakyat. Apa yang ‘on the surface’ berbeza dengan apa yang ‘behind the scene’. Mereka perlu lebih tulus dan ikhlas dan juga bagitahu rakyat..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,8u5eZPjjYwY,11 bulan lalu,12:16,12951,Mereka benci PAS atau benci Islam?,"Ramai rakyat Malaysia benci PAS kerana PAS mempertahankan nilai-nilai Islam. Ini termasuk orang Melayu juga, bukan saja bangsa lain dari Melayu. Mereka tidak boleh menentang Islam secara terbuka,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,02GejBV13Cg,11 bulan lalu,10:16,30047,Tok Mat kata Umno kalah PRU14 disebabkan 1MDB,"Mohamad Hasan berkata Umno kalah PRU14 disebabkan satu isu sahaja, iaitu isu 1MDB, dimana kerajaan gagal untuk mengatasi. Negara telah “gone down the drain” disebabkan 1MDB dan kerajaan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,EjhhovVw6Xw,1 tahun lalu,11:57,14480,Bukan salah Ismail Sabri: peperangan telah menyebabkan inflasi dan dunia bankrup,"Dalam 10 tahun, Amerika telah membelanjakan sebanyak RM30 trillion untuk peperangan di Timur Tengah dan Asia. Tiap-tiap tahun, sebanyak RM8 trillion dibelanjakan oleh semua negara untuk tujuan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,4ExYdv_UZL4,1 tahun lalu,16:15,179803,PAS tidak lupa penghianatan Anwar Ibrahim semenjak 1982,"Tok Guru Abdul Hadi Awang tidak boleh sokong Ahmad Zahid Hamidi oleh kerana pakatan rahsia yang wujud di antara Zahid dan Anwar Ibrahim. PAS boleh bekerjasama dengan Umno, dan ini telah terbukti..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,GsxIIogYgfU,1 tahun lalu,16:43,47147,Peperangan Umno: Putrajaya lawan Putra World Trade Centre,"Bukan semua penyakit boleh diubat. Ada penyakit yang hanya tunggu mati. Penyakit Umno adalah satunya penyakit yang tidak boleh diubati. ""Team A lawan Team B"" pada tahun 1951, 1969, 1980, 1987,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,B2IpUHC_ePE,1 tahun lalu,8:59,128509,Zahid Hamidi berusaha supaya Anwar Ibrahim menggantikan Ismail Sabri,Ahmad Zahid Hamidi tahu yang masa depan dia sudah gelap dan apa yang menunggunya adalah penjara. Ismail Sabri Yaakob tidak akan tolong menyelamatkan Zahid. Jadi Zahid berusaha untuk menumbangkan...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,2KgaWeoVc4o,1 tahun lalu,21:31,96294,Zahid perlu letak jawatan untuk menyelamatkan Umno,PAS adalah parti Islam. Umno adalah parti assabiyah. Khilāfah Islam jatuh pada 1918 disebabkan assabiyah dan rasuah. Jadi perlulah Ahmad Zahid Hamidi letak jawatan sebagai presiden parti untuk...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,0hQ0fH_Nbng,1 tahun lalu,8:43,14336,"Dapatkan mandat ahli dahulu, baru adakan PRU15","Ada orang Umno berkata majoriti dari akar umbi Umno mahu PRU15 diadakan segera supaya boleh dapatkan mandat rakyat yang baru. Kalau betul, maka Umno perlulah mengadakan pemilihan parti terlebih..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,9H-w4mTCN6E,1 tahun lalu,20:27,30753,Umno Baru 2022 sama macam Umno Lama 1986,Umno Baru 2022 sudah jadi sama macam Umno Lama 1986 di mana Team A lawan Team B dan harta Umno berpindah kepada pemegang amanah.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,__BrMqJLqxI,1 tahun lalu,7:51,23406,Sebab apa tak buat undi tak percaya terhadap Ismail Sabri?,Shahrir Samad berkata hanya satu-dua kerat orang Umno saja yang tidak mahu PRU15 tergempar diadakan. Kalau macam itu sebab apa tak buat undi tidak percaya terhadap Ismail Sabri Yaakob?
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,xjc39v994V4,1 tahun lalu,3:33,6419,Matlamat PAS dan Umno tidak sama,"PAS inginkan perpaduan ummah. Umno, pula, inginkan kuasa mutlak. Sebab itu sukar untuk PAS dan Umno bersatu di bawah satu pakatan."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,5Ebn3oK4W1w,1 tahun lalu,14:55,42438,Betul ke Zahid Hamidi terima rasuah dari syarikat UKSB?,"Pengarah dan pengurus UKSB berkata Ahmad Zahid Hamidi, Muhyiddin Yassin, Khairy Jamaluddin, Shafie Apdal, Anifah Aman, dan Reezal Merican Naina Merican telah menerima rasuah. Kalau betul, sebab..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,5XI1cy6NpA8,1 tahun lalu,20:37,102706,Sebab apa ramai orang anggap Najib tidak bersalah?,"Ramai orang Umno atau orang Melayu, atau kedua-keduanya sekali, menganggap bahawa Najib Tun Razak tidak bersalah, sama macam mereka menganggap Tun Dr Mahathir Mohamad, Anwar Ibrahim and Harun..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,ETazJ4qoZlI,1 tahun lalu,10:10,13158,Toleransi di Malaysia mustahil tercapai,"Orang Melayu tidak boleh terima sikap toleransi kerana apa saja yang mereka anggap bercanggah dengan Islam atau berbeza dengan pandangan mereka, akan ditolak. Sikap ‘live and let live’..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,gHbqF9TXOCo,1 tahun lalu,15:42,18984,Politikus Malaysia: bagai bagi bunga kepada monyet,Politikus Malaysia tidak ada visi atau pun wawasan. Mereka hanya memberi tumpuan kepada bagaimana hendak menang pilihan raya sahaja. Mereka tidak ada rancangan jangka masa panjang langsung....
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,aL8gPja2TF8,1 tahun lalu,13:24,13710,Punca Umno dan PAS sudah kurang relevan,"Pada tahun 1950, rakyat Malaysia hanya 5.5 juta, 80% darinya tinggal di luar bandar manakala jumlah pengundi berdaftar pada tahun 1955 seramai satu juta. Hari ini, Malaysia mempunyai 33 juta..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,hwi_FaGtTkg,1 tahun lalu,20:09,31868,Ismail Sabri perlu satu lagi 1MDB kalau nak adakan PRU15 tergempar,"Semalam, bekas Ketua Setiausaha Negara, Tan Sri Mohd Sidek Hassan, berkata 1MDB adalah untuk dana politik. Sekiranya Ismail Sabri Yaakob nak adakan PRU15 tergempar pada bulan hadapan, maka..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,O_dP670HaaA,1 tahun lalu,25:06,46526,Lokman Adam mendedahkan kelemahan Umno,"Semalam Lokman Noor Adam menjawab video saya, tetapi pada hakikatnya dia hanya memberi alasan sebab apa dia menimbulkan kekecohan dan menyerang perdana menteri Ismail Sabri Yaakob."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,9kR326uSISg,1 tahun lalu,17:20,43910,Lokman Adam apa yang dipanggil “loose cannon”,"Maksud “loose cannon” adalah “an unpredictable or uncontrollable person who is causing damage to his own side.” Dan inilah cara Lokman Adam bertindak, seperti loose cannon, macam tendang..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,sV5PnMSva4M,1 tahun lalu,10:06,15207,Ismail Sabri perlu menubuhkan satu War Room,"Semasa berlaku satu national emergency atau darurat, Perdana Menteri perlu menubuhkan satu War Room. Memandangkan yang Malaysia sekarang menghadapi keadaan Darurat atau Economic Crisis, maka..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,4Q0GsYIbzZ0,1 tahun lalu,9:57,8228,Bagi Rancangan Pemulihan Ekonomi berjalan dulu sebelum PRU15 diadakan,Ramai yang menjawab video saya semalam dan berkata manifesto Umno-BN boleh dibentang semasa kempen pilihan raya nanti. Mungkin mereka keliru tentang Rancangan Pemulihan Ekonomi dan Manifesto...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:53,OqbDLPCezLU,1 tahun lalu,18:18,25692,Perlu selesai kes mahkamah sebelum PRU15 diadakan,"Zahid Hamidi dan Najib Razak masih menghadapi perbicaraan dan Tok Mat masih dalam siasatan. Semua ini perlu selesai sebelum PRU15 diadakan. Kalau tidak, pembangkang boleh guna ini di dalam..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,-t1PKPcYGPE,1 tahun lalu,20:37,21043,Umno takut berlakunya “reformasi dalaman” seperti apa yang berlaku pada DAP dan PKR,Pemilihan parti DAP dan PKR membuktikan yang ahli parti sudah muak dengan kepimpinan “dinosaur”. Disebabkan itu Umno enggan mengadakan pemilihan parti. Mereka takut pemimpin lama dan yang...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,z3A_PxXsA4g,1 tahun lalu,24:18,16484,Tanpa Sabah dan Sarawak takde sesiapa boleh bentuk kerajaan,"Mengikut ‘Perjanjian Malaysia’, 25% dari kerusi parlimen mestilah datang dari Sabah dan juga Sarawak. Memandangkan pada zaman ini gabungan beberapa parti yang menang pada pilihan raya hanyalah..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,maD20VzszIU,1 tahun lalu,20:48,28890,Ismail Sabri perlu kawal Umno sebelum PRU15 diadakan,"Mengikut Perlembagaan Malaysia, PRU15 perlu diadakan pada bulan September 2023, iaitu 16 bulan lagi. Jadi Ismail Sabri Yaakob tidak perlu tergesa-gesa untuk mengadakan pilihan raya, dan PRU15..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,5AGApz88DHw,1 tahun lalu,18:37,25435,Anwar dan PKR pengasas Pesta Katak atau budaya lompat parti,"Pada tahun 2008, Anwar Ibrahim cuba membeli 30 ahli parlimen Barisan Nasional dan pada tahun 2009 pula, Anwar jatuhkan kerajaan Pakatan Rakyat di Perak selepas membeli ADUN Umno supaya menteri..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,0RHjjs_Z6cI,1 tahun lalu,22:30,9403,Kita perlu RUU Umur Bertanding Pilihan Raya,Malaysia tidak memerlukan RUU Anti-Lompat Parti. Apa yang Malaysia perlu adalah RUU Umur Untuk Bertanding PRU/PRN: iaitu di antara umur 30 tahun hingga 65 tahun sahaja.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,gDAnjF3bt-Y,1 tahun lalu,12:29,5644,Sokong siapa malam ini: Liverpool atau Real Madrid?,Pukul 8.00 malam ini (atau 3 pagi waktu Malaysia) Liverpool akan lawan Real Madrid di Paris. Tetapi ramai rakyat England akan menyokong Real Madrid dan bukannya Liverpool. Ini dipanggil ‘an...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,GbTQnuR1PFw,1 tahun lalu,15:48,40208,V.K. Lingam dan Gopal Sri Ram sama: case-fixer dan judge-fixer,Peguam V.K. Lingam dan Gopal Sri Ram kedua-duanya spesis yang sama. Kedua-duanya terlibat dengan case-fixing dan judge-fixing. Dan ini telah didedahkan oleh hakim Syed Ahmad Idid Syed Abdullah...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,K_qsJfniNaY,1 tahun lalu,21:33,135804,Dr Mahathir menghadapi penyakit dengki yang serious,"Tun Dr Mahathir Mohamad bergaduh dengan Tunku Abdul Rahman, Tun Hussein Onn, Musa Hitam, Tengku Razaleigh Hamzah, Anwar Ibrahim, Tun Abdullah Ahmad Badawi, Najib Tun Razak, Muhyiddin Yassin,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,9c7-HqGifpU,1 tahun lalu,23:14,50761,Kegagalan Malaysia bermula dari 40 tahun dahulu,Kegagalan Malaysia bermula dari 40 tahun dahulu lagi apabila Tun Dr Mahathir Mohamad mengubah halatuju negara daripada “agriculture-commodity-based economy” kepada “heavy-industries-based...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,8rNrHH61BnE,1 tahun lalu,19:17,11278,Barisan-Pakatan sama macam ManCity-ManUnited,Malam tadi saya tak tengok game Manchester United lawan Crystal Palace. Saya tengok Manchester City lawan Aston Villa sebab saya sudah tahu ManUnited akan kalah. Saya cheer ManCity dan gembira...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,79Z4rY6gy0k,1 tahun lalu,13:12,31712,Lim Kit Siang mencintai Mei 13,"Peristiwa tumpah darah Mei 13, pada tahun 1969, disebabkan keangkuhan dan biadap penyokong pembangkang. Pada tahun 1978, Lim Kit Siang telah menulis buku bertajuk “Time Bombs in Malaysia”...."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,ZANApJ68axw,1 tahun lalu,8:58,19243,Tajuddin Rahman adalah pengasas perpaduan ummah dan Muafakat Nasional,"Pasir Salak merupakan tempat yang bersejarah, di mana Dato' Maharajalela telah membunuh James Birch dalam usaha menentang penjajahan British -- sama seperti Mat Kilau di Pahang dan Tok Janggut..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,5enJrMT7C5w,1 tahun lalu,13:50,38176,Susah nak selamatkan Zahid Hamidi,"Masalah dengan Zahid Hamidi bukanlah sebab dia bersalah -- dia memang bersalah pun -- tetapi kerana dia membuat pakatan sulit (secret pact) dengan Anwar Ibrahim dan Pakatan Harapan, suatu tindakan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,l21VkUsgO0k,1 tahun lalu,20:36,16549,Seramai 1.5 juta rakyat Malaysia menetap di luar negara dan majoritinya adalah anti-kerajaan,"Pada PRU tahun 2018, salah satu sebab Barisan Nasional tumbang ialah kerana ramai rakyat Malaysia dari luar negara balik untuk mengundi. BN menang besar di PRN Melaka dan juga di Johor disebabkan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,1CFukatemGo,1 tahun lalu,17:35,23418,Debat Sapura mendedahkan bahawa Anwar mempunyai “leadership deficit”,"Masalah Sapura adalah simptom atau kesan dari kelemahan dasar kerajaan Barisan Nasional selepas 52 tahun kewujudan Dasar Ekonomi Baru. Dalam debat Sapura itu, Anwar Ibrahim sepatutnya buat..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,tauScBM1AdM,1 tahun lalu,26:21,44910,Debate Anwar-Najib: siapa yang menang?,"Tiada siapa yang menang. Kedua-dua mereka, Anwar Ibrahim dan juga Najib Razak, tidak paham apa masalah negara yang sebenarnya."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,UEyrAe1OdmE,1 tahun lalu,13:29,106362,Zahid akan sangkut tetapi Najib boleh bebas,"Nampaknya Ahmad Zahid Hamidi akan didapati bersalah dan akan masuk penjara. Sebab itulah dia cuba buat deal dengan Muhyiddin Yassin dan juga Ismail Sabri Yaakob. Najib Razak pula, ada peluang..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,MrDA1Ayvn-U,1 tahun lalu,18:14,16190,Happy Anniversary Umno,"Hari ini ulang tahun Umno ke-76, atau ulang tahun ke-34 kalau kita kira dari tarikh Umno Baru didaftarkan pada tahun 1988. Tetapi, adakah generasi muda, termasuk pemimpin Umno, paham tentang..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,xdeqsEDZP18,1 tahun lalu,10:41,23088,Ada orang Umno marah PAS menyokong Ismail Sabri.,Ada usaha untuk mencetuskan pergaduhan di antara PAS dan Umno untuk menggulingkan Ismail Sabri Yaakob.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,Q6Z5iCTCJ5w,1 tahun lalu,16:17,35407,"Kes Najib dan kes Anwar sama sahaja, tidak ada beza","Apabila kes Anwar Ibrahim dulu, seluruh institusi kehakiman dihentam termasuklah ketua hakim, seluruh institusi polis dihentam termasuklah IGP, dan seluruh AGC dihentam termasuklah AG. Tidak..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,6a2ti6rWSZ8,1 tahun lalu,9:05,114648,Isu Najib-SRC: sebab apa mereka takut sangat dengan kebenaran?,"Ketua Hakim, Institusi Kehakiman, Majlis Peguam, dan ramai lagi takut tentang kebongkaran isu perbicaraan Najib Razak-SRC International. Masa kes sodomi dulu, mereka juga yang tuduh Anwar Ibrahim..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,JAPebFTvVH8,1 tahun lalu,24:08,78699,Kapal selam dan Altantuya: Pembohongan Pakatan Harapan,"Nampaknya ramai yang marah dengan pendedahan terbaru saya berkait dengan pembelian kapal selam Scorpene dan pembunuhan Altantuya Shaariibuu (https://www.youtube.com/watch?v=YP0Wx-zZkJE). Okaylah,..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,YP0Wx-zZkJE,1 tahun lalu,21:18,268774,Cerita dongeng kapal selam Scorpene dan pembunuhan Altantuya,"Pada 2011, SUARAM telah buat laporan kepada pihak berkuasa negara Perancis berkaitan dengan pembelian kapal selam Scorpene dan pembunuhan Altantuya Shaariibuu. Pihak berkuasa Perancis telah..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,J37ooiRIfU0,1 tahun lalu,14:23,23317,Mana Pakatan Harapan peduli pasal rakyat?,"Di Ukraine dan Russia, 23 juta rakyat kena Covid dan 500 ribu sudah mati. Peperangan pula telah menyebabkan puluhan ribu mangsa dan 10 juta rakyat Ukraine menjadi pelarian. NATO pula masuk..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,zg4gEkmo_FA,1 tahun lalu,22:35,75476,Zahid telah minta pertolongan dari tiga perdana menteri,"Ahmad Zahid Hamidi telah minta pertolongan dari Tun Dr Mahathir Mohamad, Muhyiddin Yassin dan juga Ismail Sabri Yaakob untuk nak menyelesaikan kes rasuah dia."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,8xFERkUL2J0,1 tahun lalu,14:45,12339,Umno tidak pernah menang lebih dari 50% kerusi parlimen,Umno tidak pernah menang lebih dari 50% kerusi parlimen dalam 14 pilihanraya. Tetapi Umno berjaya memerintah sebab bergabung dengan parti lain.
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,o_8q-1yIaQA,1 tahun lalu,20:11,23636,Hakim Malaysia bukan malaikat,"Ketua Hakim Tengku Maimun Tuan Mat, Peguam Negara Tommy Thomas, KPN Hamid Bador, dan KP SPRM Latheefa Koya, semuanya dilantik oleh Tun Dr Mahathir Mohamad. Rakyat Malaysia sudah lupa ke pendedahan..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,MB4eNiKBl-g,1 tahun lalu,17:04,172030,Satu kemaluan besar: Guan Eng tak tahu undang-undang,"Lim Guan Eng suruh kerajaan Malaysia menangkap saya. Ini menunjukkan bahawa walaupun dia seorang ahli parlimen, tetapi Guan Eng masih jahil dalam undang-undang."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,eHW79P4-yEQ,1 tahun lalu,7:34,71177,Salah laku Nazlan Ghazali sudah selesai disiasat,"Hari ini satu laporan polis telah dibuat terhadap pendedahan Malaysia Today. Yang sebenarnya, salah laku ini telah pun disiasat beberapa bulan dulu."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:54,ltJCf6kpHME,1 tahun lalu,6:51,85728,Kenapa Anwar diam berkenaan salah laku hakim Nazlan Ghazali?,"Hakim Nazlan Ghazali tidak layak untuk menjadi hakim pada perbicaraan kes SRC International. Sekiranya betul Anwar Ibrahim berjanji nak lawan salah guna kuasa dan rasuah, sebab apa dia diam..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:55,pEymZ08ZqK4,1 tahun lalu,7:15,24261,Minit Mesyuarat PAS: Black Ops team perang saraf Umno,Kononnya minit mesyuarat PAS telah bocor dan minit ini mendedahkan bahawa ada konspirasi sulit PAS untuk menjatuhkan Umno. Ini cara biasa team perang saraf menjalankan Black Ops semenjak tahun...
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:55,_IdFcLpxgmY,1 tahun lalu,7:46,9249,Undang-undang anti-lompat-parti perlu disebabkan orang politik tidak amanah,"Orang politik tidak beramanah dan ramai melakukan jenayah pecah amanah. Disebabkan itu, mereka minta satu undang-undang anti-lompat-parti. Ini supaya, macam kambing, mereka boleh ditambat dalam..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:55,s8m6qGFPBcI,1 tahun lalu,22:40,9661,Prinsip dan politik tidak serasi,"Ramai orang politik dan penyokong mereka bercakap tentang prinsip dalam permainan politik. Matlamat politik adalah untuk menjayakan agenda kita. Apabila agenda didahulukan, mana boleh ada prinsip?..."
UCYlcgg_HulaUWfXFhaOFaDw,2023-07-05 03:19:55,xQmJLfOPM3c,1 tahun lalu,24:18,82358,Isu rasuah Tok Mat dan isu derma RM2.6 bilion,Rakyat Malaysia keliru tentang isu sebenar yang berkaitan dengan kes rasuah Tok Mat dan derma RM2.6 bilion dari Putera Arab Saudi.
